Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,sadness,feelings,topic,age
38056,tyler farr,i don't even want this beer,2015,country,binge long sober go time deep mirror get sittin lettin tryin pain disappear oughta dialin number sayin sorry come make wonder hell doin want beer wonder tonight thinkin bout right favorite dress tryin best buzzin get sittin lettin tryin pain disappear oughta dialin number sayin sorry come make wonder hell doin want beer want high want tonight yeah get sittin lettin tryin pain disappear oughta dialin number sayin sorry come make wonder hell doin want beer want beer,78,0.000785546,0.000785546,0.000785546,0.068890657,0.015920697,0.000785546,0.000785546,0.1405027195864309,0.3834134009756307,0.000785546,0.1900023245991858,0.000785546,0.000785546,0.1064523551378632,0.000785546,obscene,0.071428571
38064,kip moore,running for you,2015,country,good know know know know come want girl gonna stop rain start fall fall heart start break break light start fade baby stay right come run gonna miss baby know know know taste yeah time wastin rain start fall fall heart start break break light start fade baby stay right come run yeah gonna long night shed tear right arm right belong girl girl rain start fall fall heart start break break light start fade baby stay right come run yeah,81,0.1270509207060292,0.000657895,0.000657895,0.1293481218102366,0.043582091,0.000657895,0.000657895,0.000657895,0.000657895,0.000657895,0.000657895,0.036043658,0.000657895,0.4824416330247524,0.026606567,sadness,0.071428571
38074,chris stapleton,fire away,2015,country,load question pick stick stone pretend shelter heartaches home choose word like razor away best shoot afraid rear away wish know know come damnation grave away best shoot afraid rear away away best shoot afraid rear away away away away,40,0.001547988,0.2329991591336344,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.1835063170767005,0.001547988,0.001547988,0.1323723706784174,0.001547988,0.001547988,0.4279023382023428,0.001547988,sadness,0.071428571
38076,luke bryan,kick the dust up,2015,country,kick dust week long farmin makin money grow tractors plow flash light backin road high go come girl kick like cadillac turn cornfield party pedal floorboard door burnin road song pile baby watch step better boot kick dust tear kick dust kick dust downtown line people door dollar drink pack inside know waitin clear music ears like knock knock knock go diesel wanna beautiful people turn cornfield party pedal floorboard door burnin road song pile baby watch step better boot kick dust tear kick dust follow neath bridge kick turn cornfield party pedal floorboard door burnin road song pile baby watch step better boot kick dust kick dust,108,0.047601497,0.1360206599310727,0.000619195,0.000619195,0.000619195,0.000619195,0.000619195,0.000619195,0.3200278005681293,0.054084874,0.4038755578639358,0.000619195,0.000619195,0.000619195,0.000619195,obscene,0.071428571
38079,billy currington,it don't hurt like it used to,2015,country,couple beers friends tell story end work drug heart alabama dirt house climbin wall checkin calendar days friend throw tell story okay goin hell gettin hurt hurt like hurt hurt like finally gettin world life good girl beautiful heart eye blue hardly think okay goin hell gettin hurt hurt like hurt hurt like peace mind bottle wine break okay goin hell gettin okay goin hell gettin hurt hurt like hurt hurt like hurt hurt like hurt hurt like,78,0.000730994,0.000730994,0.04710676,0.000730994,0.000730994,0.000730994,0.000730994,0.083116176,0.2783825852711692,0.000730994,0.1236938991703101,0.000730994,0.000730994,0.3031404415794878,0.000730994,sadness,0.071428571
38084,chris young,i'm comin' over,2015,country,goodbye turn back turn break girl comin runnin light hell closure save time think workin burnin think movin gettin closer comin phone tellin miss home know mornin know want comin runnin light hell closure save time think workin burnin think movin gettin closer comin comin yeah say know late know comin runnin light hell closure save time think workin burnin comin runnin light hell closure save time think workin burnin think movin gettin closer comin comin,76,0.000877193,0.000877193,0.059761026,0.1330559480698782,0.018209065,0.000877193,0.019025799,0.1768381382167482,0.4807997203370084,0.018051475,0.000877193,0.066454652,0.000877193,0.000877193,0.000877193,obscene,0.071428571
38095,tyler farr,damn good friends,2015,country,drivin home deer ditch pull forward sittin thinkin whatcha gonna little nervous show cause drink little maybe little waitin truck take long mornin gonna friends damn good friends seven minutes later pullin know ones talkin friends damn good friends count hand buddies couple damn good friends shootin pool saturday night little brunette keep givin drink long floor middle song time show starin get bow jack alright meet friends damn good friends second later startin friends damn good friends cause buddies couple damn good friends cause move away fell wearin sayin vow crash burn crash couch friends damn good friends like brother doubt know ones talkin friends damn good friends count hand buddies couple damn good friends damn good friends,119,0.000542594,0.000542594,0.000542594,0.047323688,0.000542594,0.053991638,0.000542594,0.063152151,0.3690337466116546,0.014613771,0.3222736042680515,0.014489857,0.000542594,0.000542594,0.087486298,obscene,0.071428571
38097,thomas rhett,vacation,2015,country,girl rock billabong bikini like sponsor ask coppertone couple buck spend like pesos motel sixing feel like turks caicos little liquor coconut water party like mater little liquor coconut water start melt cause get hotter sing party like vacation party like vacation toe sand cold hand toe sand cold hand sing party like vacation solo amplifier play jam walgreens beach chair work feel like jamaica sippin stripe decatur baby crush busch light party like vacation party like vacation toe sand cold hand toe sand cold hand sing party like vacation little liquor coconut water party like mater little liquor coconut water start melt swallow sing party like vacation party like vacation know toe sand cold hand toe sand cold hand sing party like vacation ohohoh ohohohoh party like vacation ohohoh ohohohoh party like vacation ohohoh ohohohoh party like vacation ohohoh ohohohoh gonna rehydrate dehydrate know party like vacation party like vacation toe sand cold hand toe sand cold hand sing party like vacation sing party like vacation party like vacation,170,0.011020988,0.1159968436777581,0.000526316,0.000526316,0.000526316,0.050554913,0.000526316,0.000526316,0.3759091858965723,0.096461081,0.000526316,0.096239067,0.000526316,0.000526316,0.000526316,obscene,0.071428571
38101,eric church,kill a word,2015,country,kill word watch poison shoot goodbye beat regret felt nerve yeah pound fear pile sand choke lonely bare hand hang hate hear kill word brokeness break heartbreak stand laugh right face shootin upset place squeeze life disgrace cold feet dirt kill word stick stone bend body break bone staff turn black blue cause unhear unsay change turn lie hate truth kill word knock temptation teeth sever evil bleed light wicked stand watch burn vice vile hostile hang high leave bird kill word stick stone bend body break bone staff turn black blue cause unhear unsay change turn lie hate truth kill word kill word,104,0.000657895,0.7400682866775056,0.044651145,0.000657895,0.015897099,0.000657895,0.014524129,0.000657895,0.000657895,0.05281168,0.000657895,0.074530884,0.000657895,0.049622038,0.000657895,violence,0.071428571
38105,chris stapleton,nobody to blame,2015,country,take photograph wed rip middle throw half away blame blame break fish rods gun hock throw clothe change lock blame blame know right go wrong know go turn life country song blame blame fire pond sugar deere lawn blame blame build bonfire string take good whiskey pour drain blame blame know right go wrong know go turn life country song blame blame,62,0.001031992,0.001031992,0.064209869,0.001031992,0.001031992,0.001031992,0.001031992,0.1585807107311089,0.001031992,0.050621401,0.2400357006040752,0.001031992,0.001031992,0.3716854020229788,0.076584426,sadness,0.071428571
38109,old dominion,we got it right,2015,country,songs beat meet name concrete street york rundown hotel stay drink jump pool sleep yeah long say goodbye minute right right yeah look light days nights end right tequila tattoo heart dagger lose black white strip photo booth think cool know time play meet mind girl yeah long say goodbye minute right right yeah look light days nights end right yeah long say goodbye minute right yeah look light days nights right right right,74,0.000809717,0.000809717,0.000809717,0.4095473125006616,0.1032612242988504,0.000809717,0.072118696,0.000809717,0.000809717,0.039275062,0.2932826638562116,0.000809717,0.000809717,0.000809717,0.000809717,night/time,0.071428571
38118,zac brown band,junkyard,2015,country,live junkyard weed rain place know hell say sick lovely need hand tell child reality sick little girl dirty hard breast plate metal drive buick feet reach pedal fly father disguise heart mouth sew scream eye scream eye scream eye fell sick lovely need hand yeah use hand tell reality yeah sleep dream break glass desk homeroom class bone pocket knife tight right hand save poor mother junkyard sick lovely need hand know die reality sick lovely hatred curse feel unworthy wash hand reality,84,0.000848896,0.4818584532342375,0.000848896,0.000848896,0.087908851,0.03663988,0.2009732405417524,0.064657176,0.000848896,0.000848896,0.000848897,0.000848897,0.059980391,0.000848897,0.000848897,violence,0.071428571
